Age,Gender,Education Level,Job Title,Years of Experience,Salary,Job Role
33.0,1,6,Research Scientist,10.0,150000.0,Data & Analytics Roles
36.0,0,6,Research Scientist,12.0,170000.0,Data & Analytics Roles
36.0,0,6,Research Scientist,12.0,170000.0,Data & Analytics Roles
33.0,1,6,Research Scientist,10.0,150000.0,Data & Analytics Roles
36.0,0,6,Research Scientist,12.0,160000.0,Data & Analytics Roles
31.0,1,1,Sales Associate,3.0,50000.0,Marketing & Sales Roles
24.0,0,1,Sales Associate,1.0,30000.0,Marketing & Sales Roles
24.0,1,1,Sales Associate,1.0,35000.0,Marketing & Sales Roles
26.0,0,1,Sales Associate,1.0,35000.0,Marketing & Sales Roles
25.0,0,1,Sales Associate,0.0,25000.0,Marketing & Sales Roles
24.0,0,1,Sales Associate,1.0,30000.0,Marketing & Sales Roles
24.0,0,1,Sales Associate,0.0,25000.0,Marketing & Sales Roles
24.0,0,1,Sales Associate,1.0,30000.0,Marketing & Sales Roles
24.0,0,1,Sales Associate,1.0,30000.0,Marketing & Sales Roles
31.0,1,1,Sales Associate,3.0,50000.0,Marketing & Sales Roles
31.0,1,1,Sales Associate,3.0,50000.0,Marketing & Sales Roles
31.0,1,1,Sales Associate,3.0,50000.0,Marketing & Sales Roles
24.0,0,1,Sales Associate,1.0,30000.0,Marketing & Sales Roles
32.0,1,1,Sales Associate,3.0,50000.0,Marketing & Sales Roles
33.0,1,6,Sales Director,10.0,155000.0,Marketing & Sales Roles
51.0,1,2,Sales Director,22.0,180000.0,Marketing & Sales Roles
36.0,1,3,Sales Director,6.0,75000.0,Marketing & Sales Roles
39.0,1,3,Sales Director,10.0,100000.0,Marketing & Sales Roles
32.0,1,3,Sales Director,7.0,90000.0,Marketing & Sales Roles
31.0,1,3,Sales Director,9.0,140000.0,Marketing & Sales Roles
33.0,1,6,Sales Director,10.0,155000.0,Marketing & Sales Roles
36.0,1,3,Sales Director,6.0,75000.0,Marketing & Sales Roles
48.0,1,6,Sales Director,18.0,180000.0,Marketing & Sales Roles
33.0,1,6,Sales Director,10.0,155000.0,Marketing & Sales Roles
32.0,0,3,Sales Director,8.0,80000.0,Marketing & Sales Roles
33.0,1,6,Sales Director,10.0,155000.0,Marketing & Sales Roles
36.0,1,3,Sales Director,6.0,75000.0,Marketing & Sales Roles
25.0,0,1,Sales Executive,1.0,35000.0,Marketing & Sales Roles
23.0,1,1,Sales Executive,1.0,35000.0,Marketing & Sales Roles
23.0,1,3,Sales Executive,1.0,35000.0,Marketing & Sales Roles
25.0,0,1,Sales Executive,1.0,35000.0,Marketing & Sales Roles
25.0,0,1,Sales Executive,1.0,35000.0,Marketing & Sales Roles
23.0,0,3,Sales Executive,1.0,35000.0,Marketing & Sales Roles
23.0,1,3,Sales Executive,1.0,35000.0,Marketing & Sales Roles
36.0,1,3,Sales Manager,11.0,160000.0,Management Roles
26.0,1,1,Sales Manager,2.0,40000.0,Management Roles
36.0,1,3,Sales Manager,11.0,160000.0,Management Roles
36.0,1,3,Sales Manager,11.0,160000.0,Management Roles
26.0,1,1,Sales Manager,2.0,40000.0,Management Roles
43.0,0,5,Sales Manager,14.0,140000.0,Management Roles
43.0,0,5,Sales Manager,14.0,140000.0,Management Roles
36.0,1,3,Sales Manager,11.0,160000.0,Management Roles
23.0,1,3,Sales Manager,1.0,35000.0,Management Roles
42.0,0,5,Sales Manager,13.0,130000.0,Management Roles
26.0,1,1,Sales Manager,2.0,40000.0,Management Roles
24.0,1,3,Sales Representative,1.0,35000.0,Marketing & Sales Roles
23.0,1,3,Sales Representative,1.0,35000.0,Marketing & Sales Roles
28.0,1,6,Sales Representative,4.0,55000.0,Marketing & Sales Roles
23.0,1,3,Sales Representative,1.0,35000.0,Marketing & Sales Roles
27.0,1,6,Sales Representative,4.0,55000.0,Marketing & Sales Roles
37.0,1,3,Sales Representative,7.0,90000.0,Marketing & Sales Roles
29.0,0,1,Sales Representative,2.0,40000.0,Marketing & Sales Roles
36.0,1,6,Senior Data Scientist,12.0,170000.0,Data & Analytics Roles
36.0,1,6,Senior Data Scientist,12.0,170000.0,Data & Analytics Roles
36.0,1,6,Senior Data Scientist,12.0,170000.0,Data & Analytics Roles
36.0,1,6,Senior Data Scientist,12.0,170000.0,Data & Analytics Roles
42.0,0,6,Senior Data Scientist,16.0,150000.0,Data & Analytics Roles
41.0,1,6,Senior Data Scientist,16.0,190000.0,Data & Analytics Roles
36.0,1,5,Senior Data Scientist,9.0,125000.0,Data & Analytics Roles
44.0,1,6,Senior Data Scientist,16.0,160000.0,Data & Analytics Roles
34.0,1,5,Senior Data Scientist,9.0,125000.0,Data & Analytics Roles
46.0,1,6,Senior Data Scientist,18.0,160000.0,Data & Analytics Roles
33.0,1,5,Senior Data Scientist,8.0,120000.0,Data & Analytics Roles
34.0,1,5,Senior Data Scientist,9.0,125000.0,Data & Analytics Roles
39.0,1,5,Senior HR Generalist,9.0,95000.0,HR & Operations Roles
32.0,0,5,Senior HR Generalist,7.0,80000.0,HR & Operations Roles
39.0,1,5,Senior HR Generalist,10.0,105000.0,HR & Operations Roles
38.0,1,3,Senior HR Generalist,8.0,95000.0,HR & Operations Roles
29.0,0,5,Senior HR Generalist,4.0,70000.0,HR & Operations Roles
37.0,0,4,Senior HR Generalist,9.0,95000.0,HR & Operations Roles
36.0,1,5,Senior HR Generalist,7.0,89000.0,HR & Operations Roles
38.0,1,5,Senior HR Generalist,8.0,95000.0,HR & Operations Roles
35.0,1,6,Senior Human Resources Manager,10.0,110000.0,Management Roles
38.0,1,6,Senior Human Resources Manager,11.0,115000.0,Management Roles
32.0,0,5,Senior Human Resources Manager,6.0,80000.0,Management Roles
37.0,0,5,Senior Human Resources Manager,9.0,105000.0,Management Roles
29.0,1,5,Senior Human Resources Manager,4.0,70000.0,Management Roles
41.0,0,4,Senior Human Resources Manager,13.0,120000.0,Management Roles
43.0,0,6,Senior Human Resources Manager,15.0,150000.0,Management Roles
43.0,0,6,Senior Human Resources Manager,15.0,150000.0,Management Roles
42.0,0,5,Senior Human Resources Manager,13.0,125000.0,Management Roles
26.0,1,3,Senior Product Marketing Manager,5.0,85000.0,Management Roles
48.0,0,6,Senior Product Marketing Manager,17.0,170000.0,Management Roles
47.0,1,6,Senior Product Marketing Manager,17.0,170000.0,Management Roles
49.0,0,6,Senior Product Marketing Manager,20.0,200000.0,Management Roles
26.0,1,3,Senior Product Marketing Manager,5.0,85000.0,Management Roles
29.0,1,3,Senior Product Marketing Manager,6.0,100000.0,Management Roles
47.0,1,6,Senior Product Marketing Manager,17.0,170000.0,Management Roles
48.0,0,6,Senior Product Marketing Manager,17.0,170000.0,Management Roles
26.0,1,3,Senior Product Marketing Manager,5.0,85000.0,Management Roles
35.0,0,6,Senior Product Marketing Manager,9.0,95000.0,Management Roles
26.0,1,3,Senior Product Marketing Manager,5.0,85000.0,Management Roles
47.0,1,6,Senior Product Marketing Manager,17.0,170000.0,Management Roles
43.0,0,4,Senior Product Marketing Manager,14.0,120000.0,Management Roles
35.0,0,6,Senior Product Marketing Manager,9.0,95000.0,Management Roles
46.0,1,6,Senior Project Engineer,14.0,180000.0,Management Roles
47.0,1,6,Senior Project Engineer,16.0,190000.0,Management Roles
44.0,1,5,Senior Project Engineer,11.0,170000.0,Management Roles
36.0,0,5,Senior Project Engineer,11.0,134482.0,Management Roles
54.0,1,3,Senior Project Engineer,29.0,191915.0,Management Roles
43.0,1,3,Senior Project Engineer,20.0,142421.0,Management Roles
49.0,1,6,Senior Project Engineer,17.0,195000.0,Management Roles
43.0,1,6,Senior Project Engineer,13.0,185000.0,Management Roles
46.0,0,5,Senior Project Engineer,13.0,180000.0,Management Roles
45.0,1,6,Senior Project Engineer,14.0,185000.0,Management Roles
28.0,0,3,Senior Project Engineer,3.0,70397.0,Management Roles
46.0,1,3,Senior Project Engineer,25.0,166958.0,Management Roles
23.0,0,3,Senior Project Engineer,0.0,52831.0,Management Roles
53.0,2,1,Senior Project Engineer,31.0,166109.0,Management Roles
45.0,1,6,Senior Project Engineer,16.0,185000.0,Management Roles
30.0,0,5,Senior Project Engineer,5.0,100867.0,Management Roles
50.0,0,3,Senior Project Engineer,25.0,177862.0,Management Roles
46.0,1,6,Senior Project Engineer,15.0,180000.0,Management Roles
47.0,1,6,Senior Project Engineer,16.0,190000.0,Management Roles
28.0,0,3,Senior Project Engineer,4.0,70022.0,Management Roles
41.0,1,6,Senior Project Engineer,13.0,185000.0,Management Roles
50.0,1,6,Senior Project Engineer,19.0,200000.0,Management Roles
46.0,1,6,Senior Project Engineer,15.0,180000.0,Management Roles
48.0,1,6,Senior Project Engineer,16.0,190000.0,Management Roles
43.0,1,6,Senior Project Engineer,13.0,185000.0,Management Roles
30.0,0,5,Senior Project Engineer,5.0,106278.0,Management Roles
29.0,1,3,Senior Project Engineer,6.0,88552.0,Management Roles
50.0,1,6,Senior Project Engineer,19.0,200000.0,Management Roles
28.0,0,3,Senior Project Engineer,4.0,82944.0,Management Roles
43.0,1,6,Senior Project Engineer,13.0,185000.0,Management Roles
31.0,1,5,Senior Project Engineer,6.0,125000.0,Management Roles
41.0,0,6,Senior Project Engineer,11.0,165000.0,Management Roles
46.0,1,6,Senior Project Engineer,15.0,180000.0,Management Roles
45.0,1,6,Senior Project Engineer,16.0,185000.0,Management Roles
49.0,1,6,Senior Project Engineer,15.0,185000.0,Management Roles
33.0,0,5,Senior Project Engineer,10.0,113334.0,Management Roles
43.0,1,6,Senior Project Engineer,13.0,185000.0,Management Roles
41.0,1,5,Senior Project Engineer,15.0,143705.0,Management Roles
43.0,1,6,Senior Project Engineer,13.0,185000.0,Management Roles
50.0,0,5,Senior Project Engineer,22.0,182768.0,Management Roles
30.0,0,5,Senior Project Engineer,5.0,101733.0,Management Roles
44.0,1,5,Senior Project Engineer,11.0,170000.0,Management Roles
46.0,1,3,Senior Project Engineer,25.0,166958.0,Management Roles
43.0,1,6,Senior Project Engineer,15.0,180000.0,Management Roles
45.0,1,6,Senior Project Engineer,16.0,185000.0,Management Roles
43.0,0,6,Senior Project Engineer,14.0,190000.0,Management Roles
45.0,0,3,Senior Project Engineer,22.0,171036.0,Management Roles
44.0,1,5,Senior Project Engineer,11.0,170000.0,Management Roles
50.0,1,6,Senior Project Engineer,19.0,200000.0,Management Roles
50.0,1,6,Senior Project Engineer,19.0,200000.0,Management Roles
50.0,1,6,Senior Project Engineer,18.0,195000.0,Management Roles
55.0,1,3,Senior Project Engineer,28.0,193964.0,Management Roles
48.0,1,6,Senior Project Engineer,16.0,190000.0,Management Roles
43.0,0,6,Senior Project Engineer,14.0,190000.0,Management Roles
30.0,0,5,Senior Project Engineer,5.0,101733.0,Management Roles
50.0,1,6,Senior Project Engineer,19.0,200000.0,Management Roles
35.0,1,5,Senior Project Engineer,8.0,101332.0,Management Roles
46.0,1,6,Senior Project Engineer,15.0,180000.0,Management Roles
51.0,0,5,Senior Project Engineer,25.0,177913.0,Management Roles
43.0,1,5,Senior Project Engineer,12.0,165000.0,Management Roles
44.0,0,5,Senior Project Engineer,12.0,170000.0,Management Roles
47.0,1,5,Senior Project Engineer,25.0,178859.0,Management Roles
50.0,1,6,Senior Project Engineer,18.0,195000.0,Management Roles
48.0,1,6,Senior Project Engineer,16.0,190000.0,Management Roles
46.0,1,6,Senior Project Engineer,15.0,180000.0,Management Roles
36.0,1,6,Senior Research Scientist,11.0,135000.0,
36.0,1,6,Senior Research Scientist,11.0,135000.0,
38.0,0,6,Senior Research Scientist,12.0,140000.0,
36.0,1,6,Senior Research Scientist,11.0,135000.0,
35.0,1,6,Senior Research Scientist,10.0,130000.0,
36.0,1,6,Senior Research Scientist,11.0,135000.0,
36.0,1,6,Senior Research Scientist,11.0,135000.0,
35.0,1,6,Senior Research Scientist,10.0,130000.0,
36.0,1,6,Senior Research Scientist,11.0,135000.0,
35.0,1,6,Senior Research Scientist,10.0,130000.0,
36.0,1,3,Senior Software Engineer,13.0,135378.0,Engineering Roles
44.0,1,5,Senior Software Engineer,18.0,152168.0,Engineering Roles
38.0,1,5,Senior Software Engineer,10.0,155000.0,Engineering Roles
46.0,1,3,Senior Software Engineer,22.0,174324.0,Engineering Roles
43.0,0,5,Senior Software Engineer,12.0,170000.0,Engineering Roles
36.0,1,5,Senior Software Engineer,8.0,140000.0,Engineering Roles
42.0,0,3,Senior Software Engineer,18.0,148446.0,Engineering Roles
52.0,1,5,Senior Software Engineer,27.0,186794.0,Engineering Roles
44.0,1,2,Senior Software Engineer,14.0,130000.0,Engineering Roles
42.0,1,5,Senior Software Engineer,18.0,180000.0,Engineering Roles
35.0,0,5,Senior Software Engineer,10.0,130355.0,Engineering Roles
38.0,1,5,Senior Software Engineer,15.0,148437.0,Engineering Roles
44.0,1,5,Senior Software Engineer,18.0,152168.0,Engineering Roles
37.0,1,5,Senior Software Engineer,9.0,145000.0,Engineering Roles
39.0,0,5,Senior Software Engineer,11.0,160000.0,Engineering Roles
31.0,0,3,Senior Software Engineer,6.0,104378.0,Engineering Roles
36.0,1,5,Senior Software Engineer,8.0,140000.0,Engineering Roles
42.0,0,3,Senior Software Engineer,20.0,150534.0,Engineering Roles
42.0,0,3,Senior Software Engineer,18.0,148446.0,Engineering Roles
31.0,0,5,Senior Software Engineer,6.0,114290.0,Engineering Roles
36.0,1,5,Senior Software Engineer,7.0,140000.0,Engineering Roles
37.0,1,5,Senior Software Engineer,10.0,155000.0,Engineering Roles
42.0,1,6,Senior Software Engineer,14.0,170000.0,Engineering Roles
50.0,0,5,Senior Software Engineer,23.0,183690.0,Engineering Roles
43.0,1,5,Senior Software Engineer,21.0,185119.0,Engineering Roles
52.0,1,5,Senior Software Engineer,27.0,186794.0,Engineering Roles
42.0,1,6,Senior Software Engineer,14.0,170000.0,Engineering Roles
33.0,0,5,Senior Software Engineer,8.0,105000.0,Engineering Roles
33.0,0,5,Senior Software Engineer,8.0,105000.0,Engineering Roles
42.0,1,5,Senior Software Engineer,19.0,175684.0,Engineering Roles
42.0,1,6,Senior Software Engineer,14.0,170000.0,Engineering Roles
33.0,0,5,Senior Software Engineer,8.0,105000.0,Engineering Roles
33.0,0,5,Senior Software Engineer,8.0,105000.0,Engineering Roles
44.0,1,2,Senior Software Engineer,13.0,130000.0,Engineering Roles
40.0,0,6,Senior Software Engineer,12.0,160000.0,Engineering Roles
38.0,1,5,Senior Software Engineer,10.0,155000.0,Engineering Roles
32.0,0,5,Senior Software Engineer,7.0,100000.0,Engineering Roles
48.0,0,5,Senior Software Engineer,24.0,184006.0,Engineering Roles
32.0,0,5,Senior Software Engineer,7.0,100000.0,Engineering Roles
40.0,0,6,Senior Software Engineer,12.0,160000.0,Engineering Roles
54.0,1,5,Senior Software Engineer,32.0,195270.0,Engineering Roles
43.0,0,5,Senior Software Engineer,19.0,152944.0,Engineering Roles
38.0,1,5,Senior Software Engineer,14.0,147708.0,Engineering Roles
28.0,0,5,Senior Software Engineer,5.0,99747.0,Engineering Roles
47.0,0,6,Senior Software Engineer,14.0,170000.0,Engineering Roles
41.0,1,5,Senior Software Engineer,19.0,185000.0,Engineering Roles
54.0,1,5,Senior Software Engineer,32.0,195270.0,Engineering Roles
46.0,1,5,Senior Software Engineer,20.0,174938.0,Engineering Roles
26.0,0,3,Social Media Manager,3.0,55000.0,Marketing & Sales Roles
26.0,0,3,Social Media Manager,3.0,55000.0,Marketing & Sales Roles
27.0,0,3,Social Media Manager,3.0,55000.0,Marketing & Sales Roles
26.0,1,3,Software Developer,2.0,60000.0,Engineering Roles
26.0,1,3,Software Developer,2.0,60000.0,Engineering Roles
28.0,1,3,Software Developer,3.0,75000.0,Engineering Roles
26.0,1,3,Software Developer,2.0,60000.0,Engineering Roles
24.0,0,3,Software Developer,2.0,55000.0,Engineering Roles
24.0,0,3,Software Developer,2.0,55000.0,Engineering Roles
26.0,1,3,Software Developer,2.0,60000.0,Engineering Roles
31.0,1,3,Software Developer,6.0,85000.0,Engineering Roles
27.0,0,3,Software Developer,3.0,61000.0,Engineering Roles
32.0,0,5,Software Developer,7.0,90000.0,Engineering Roles
26.0,1,3,Software Developer,2.0,60000.0,Engineering Roles
24.0,0,3,Software Developer,2.0,55000.0,Engineering Roles
31.0,1,3,Software Developer,6.0,85000.0,Engineering Roles
28.0,1,3,Software Developer,3.0,60000.0,Engineering Roles
27.0,1,3,Software Developer,3.0,60000.0,Engineering Roles
27.0,1,3,Software Developer,3.0,60000.0,Engineering Roles
29.0,1,3,Software Developer,5.0,80000.0,Engineering Roles
24.0,0,3,Software Developer,2.0,55000.0,Engineering Roles
27.0,0,3,Software Developer,3.0,61000.0,Engineering Roles
26.0,1,3,Software Developer,3.0,60000.0,Engineering Roles
26.0,1,3,Software Developer,2.0,60000.0,Engineering Roles
26.0,1,3,Software Developer,2.0,60000.0,Engineering Roles
26.0,1,3,Software Developer,2.0,60000.0,Engineering Roles
24.0,0,3,Software Developer,2.0,55000.0,Engineering Roles
30.0,1,3,Software Developer,6.0,85000.0,Engineering Roles
23.0,0,3,Software Engineer,1.0,50000.0,Engineering Roles
32.0,1,2,Software Engineer,8.0,190000.0,Engineering Roles
27.0,1,2,Software Engineer,5.0,150000.0,Engineering Roles
27.0,1,2,Software Engineer,4.0,140000.0,Engineering Roles
28.0,1,2,Software Engineer,4.0,160000.0,Engineering Roles
28.0,1,2,Software Engineer,4.0,160000.0,Engineering Roles
28.0,1,2,Software Engineer,5.0,160000.0,Engineering Roles
27.0,1,3,Software Engineer,3.0,85000.0,Engineering Roles
23.0,0,3,Software Engineer,1.0,50000.0,Engineering Roles
27.0,1,3,Software Engineer,3.0,80000.0,Engineering Roles
28.0,0,2,Software Engineer,5.0,160000.0,Engineering Roles
32.0,1,2,Software Engineer,8.0,190000.0,Engineering Roles
32.0,1,2,Software Engineer,8.0,180000.0,Engineering Roles
28.0,0,2,Software Engineer,5.0,160000.0,Engineering Roles
27.0,1,3,Software Engineer,3.0,80000.0,Engineering Roles
27.0,0,2,Software Engineer,4.0,140000.0,Engineering Roles
29.0,0,2,Software Engineer,4.0,140000.0,Engineering Roles
32.0,1,2,Software Engineer,8.0,190000.0,Engineering Roles
34.0,1,2,Software Engineer,12.0,195000.0,Engineering Roles
28.0,1,2,Software Engineer,5.0,160000.0,Engineering Roles
27.0,0,3,Software Engineer,3.0,70000.0,Engineering Roles
28.0,1,3,Software Engineer,4.0,75000.0,Engineering Roles
27.0,1,2,Software Engineer,4.0,160000.0,Engineering Roles
27.0,0,3,Software Engineer,3.0,70000.0,Engineering Roles
33.0,1,5,Software Engineer,9.0,120000.0,Engineering Roles
27.0,0,3,Software Engineer,3.0,70000.0,Engineering Roles
32.0,1,2,Software Engineer,8.0,190000.0,Engineering Roles
28.0,0,2,Software Engineer,5.0,150000.0,Engineering Roles
28.0,1,3,Software Engineer,3.0,70000.0,Engineering Roles
27.0,1,3,Software Engineer,3.0,80000.0,Engineering Roles
27.0,1,3,Software Engineer,3.0,80000.0,Engineering Roles
27.0,1,2,Software Engineer,4.0,140000.0,Engineering Roles
24.0,0,5,Software Engineer,2.0,60000.0,Engineering Roles
27.0,1,3,Software Engineer,3.0,80000.0,Engineering Roles
23.0,0,3,Software Engineer,1.0,50000.0,Engineering Roles
27.0,0,3,Software Engineer,3.0,70000.0,Engineering Roles
30.0,0,3,Software Engineer,5.0,90000.0,Engineering Roles
28.0,0,2,Software Engineer,5.0,160000.0,Engineering Roles
23.0,0,3,Software Engineer,1.0,50000.0,Engineering Roles
27.0,1,3,Software Engineer,3.0,80000.0,Engineering Roles
31.0,1,3,Software Engineer,5.0,80000.0,Engineering Roles
30.0,0,2,Software Engineer,8.0,180000.0,Engineering Roles
27.0,1,3,Software Engineer,3.0,80000.0,Engineering Roles
30.0,1,4,Software Engineer,6.0,170000.0,Engineering Roles
28.0,1,2,Software Engineer,5.0,165000.0,Engineering Roles
32.0,1,2,Software Engineer,8.0,180000.0,Engineering Roles
23.0,0,3,Software Engineer,1.0,50000.0,Engineering Roles
32.0,1,2,Software Engineer,8.0,180000.0,Engineering Roles
32.0,1,2,Software Engineer,8.0,190000.0,Engineering Roles
26.0,1,3,Software Engineer,1.0,52000.0,Engineering Roles
27.0,1,2,Software Engineer,4.0,160000.0,Engineering Roles
25.0,0,5,Software Engineer,2.0,60000.0,Engineering Roles
28.0,0,2,Software Engineer,5.0,160000.0,Engineering Roles
27.0,1,3,Software Engineer,3.0,80000.0,Engineering Roles
32.0,1,2,Software Engineer,8.0,190000.0,Engineering Roles
28.0,1,3,Software Engineer,4.0,75000.0,Engineering Roles
31.0,0,2,Software Engineer,6.0,155000.0,Engineering Roles
27.0,1,2,Software Engineer,4.0,160000.0,Engineering Roles
26.0,1,3,Software Engineer,1.0,52000.0,Engineering Roles
25.0,0,5,Software Engineer,2.0,60000.0,Engineering Roles
26.0,1,3,Software Engineer,1.0,52000.0,Engineering Roles
29.0,1,3,Software Engineer,4.0,65000.0,Engineering Roles
28.0,1,3,Software Engineer,4.0,75000.0,Engineering Roles
27.0,0,2,Software Engineer,4.0,140000.0,Engineering Roles
30.0,1,2,Software Engineer,8.0,190000.0,Engineering Roles
28.0,1,3,Software Engineer,4.0,75000.0,Engineering Roles
27.0,0,3,Software Engineer,3.0,70000.0,Engineering Roles
27.0,1,2,Software Engineer,4.0,140000.0,Engineering Roles
23.0,0,3,Software Engineer,1.0,50000.0,Engineering Roles
31.0,1,3,Software Engineer,4.0,65000.0,Engineering Roles
32.0,1,2,Software Engineer,10.0,190000.0,Engineering Roles
32.0,1,2,Software Engineer,8.0,190000.0,Engineering Roles
28.0,0,2,Software Engineer,5.0,150000.0,Engineering Roles
23.0,0,3,Software Engineer,1.0,50000.0,Engineering Roles
32.0,1,2,Software Engineer,8.0,190000.0,Engineering Roles
31.0,1,3,Software Engineer,4.0,65000.0,Engineering Roles
33.0,1,5,Software Engineer,8.0,120000.0,Engineering Roles
28.0,1,3,Software Engineer,4.0,75000.0,Engineering Roles
27.0,0,3,Software Engineer,3.0,65000.0,Engineering Roles
27.0,1,2,Software Engineer,4.0,140000.0,Engineering Roles
25.0,1,5,Software Engineer,2.0,60000.0,Engineering Roles
25.0,0,5,Software Engineer,2.0,60000.0,Engineering Roles
41.0,1,3,Software Engineer,11.0,185000.0,Engineering Roles
32.0,1,2,Software Engineer,8.0,190000.0,Engineering Roles
28.0,1,3,Software Engineer,3.0,85000.0,Engineering Roles
32.0,1,2,Software Engineer,8.0,190000.0,Engineering Roles
26.0,1,3,Software Engineer,1.0,52000.0,Engineering Roles
30.0,0,3,Software Engineer,5.0,90000.0,Engineering Roles
28.0,1,2,Software Engineer,5.0,160000.0,Engineering Roles
28.0,0,2,Software Engineer,5.0,160000.0,Engineering Roles
27.0,0,3,Software Engineer,3.0,70000.0,Engineering Roles
30.0,0,3,Software Engineer,5.0,90000.0,Engineering Roles
29.0,1,3,Software Engineer,4.0,65000.0,Engineering Roles
28.0,1,3,Software Engineer,4.0,75000.0,Engineering Roles
27.0,1,3,Software Engineer,3.0,80000.0,Engineering Roles
29.0,1,3,Software Engineer,4.0,70000.0,Engineering Roles
28.0,1,3,Software Engineer,4.0,75000.0,Engineering Roles
28.0,1,2,Software Engineer,5.0,150000.0,Engineering Roles
27.0,1,2,Software Engineer,4.0,140000.0,Engineering Roles
30.0,1,3,Software Engineer,4.0,65000.0,Engineering Roles
27.0,1,3,Software Engineer,3.0,85000.0,Engineering Roles
36.0,1,3,Software Engineer Manager,8.0,135000.0,Engineering Roles
47.0,1,6,Software Engineer Manager,16.0,185000.0,Engineering Roles
54.0,0,6,Software Engineer Manager,32.0,191267.0,Engineering Roles
41.0,1,5,Software Engineer Manager,14.0,180000.0,Engineering Roles
44.0,0,6,Software Engineer Manager,11.0,165000.0,Engineering Roles
40.0,0,5,Software Engineer Manager,12.0,160000.0,Engineering Roles
50.0,1,6,Software Engineer Manager,17.0,195000.0,Engineering Roles
41.0,1,6,Software Engineer Manager,16.0,151310.0,Engineering Roles
54.0,0,6,Software Engineer Manager,32.0,191510.0,Engineering Roles
52.0,1,6,Software Engineer Manager,23.0,161568.0,Engineering Roles
36.0,1,3,Software Engineer Manager,8.0,135000.0,Engineering Roles
23.0,1,6,Software Engineer Manager,1.0,579.0,Engineering Roles
46.0,1,6,Software Engineer Manager,16.0,185000.0,Engineering Roles
54.0,1,6,Software Engineer Manager,17.0,195000.0,Engineering Roles
44.0,0,6,Software Engineer Manager,11.0,165000.0,Engineering Roles
49.0,1,6,Software Engineer Manager,15.0,185000.0,Engineering Roles
55.0,1,6,Software Engineer Manager,18.0,210000.0,Engineering Roles
36.0,1,3,Software Engineer Manager,8.0,135000.0,Engineering Roles
42.0,1,6,Software Engineer Manager,14.0,190000.0,Engineering Roles
50.0,1,5,Software Engineer Manager,21.0,166512.0,Engineering Roles
36.0,1,3,Software Engineer Manager,8.0,135000.0,Engineering Roles
36.0,1,3,Software Engineer Manager,8.0,135000.0,Engineering Roles
58.0,1,6,Software Engineer Manager,17.0,200000.0,Engineering Roles
36.0,1,3,Software Engineer Manager,8.0,135000.0,Engineering Roles
49.0,1,6,Software Engineer Manager,15.0,185000.0,Engineering Roles
50.0,0,6,Software Engineer Manager,16.0,190000.0,Engineering Roles
54.0,1,6,Software Engineer Manager,17.0,195000.0,Engineering Roles
55.0,1,6,Software Engineer Manager,18.0,210000.0,Engineering Roles
40.0,1,5,Software Engineer Manager,17.0,151670.0,Engineering Roles
58.0,1,6,Software Engineer Manager,17.0,200000.0,Engineering Roles
39.0,0,5,Software Engineer Manager,12.0,160000.0,Engineering Roles
54.0,1,6,Software Engineer Manager,17.0,195000.0,Engineering Roles
36.0,1,3,Software Engineer Manager,8.0,135000.0,Engineering Roles
50.0,0,6,Software Engineer Manager,16.0,190000.0,Engineering Roles
61.0,1,6,Software Engineer Manager,20.0,200000.0,Engineering Roles
46.0,1,6,Software Engineer Manager,16.0,185000.0,Engineering Roles
44.0,0,6,Software Engineer Manager,11.0,165000.0,Engineering Roles
46.0,1,6,Software Engineer Manager,16.0,185000.0,Engineering Roles
45.0,1,5,Software Engineer Manager,19.0,163780.0,Engineering Roles
55.0,1,6,Software Engineer Manager,18.0,210000.0,Engineering Roles
53.0,1,6,Software Engineer Manager,18.0,195000.0,Engineering Roles
45.0,0,6,Software Engineer Manager,23.0,172925.0,Engineering Roles
50.0,0,6,Software Engineer Manager,16.0,185000.0,Engineering Roles
44.0,0,6,Software Engineer Manager,18.0,157872.0,Engineering Roles
49.0,1,6,Software Engineer Manager,15.0,185000.0,Engineering Roles
39.0,0,5,Software Engineer Manager,12.0,160000.0,Engineering Roles
49.0,1,5,Software Engineer Manager,23.0,182392.0,Engineering Roles
50.0,1,5,Software Engineer Manager,21.0,166512.0,Engineering Roles
40.0,1,5,Software Engineer Manager,17.0,151670.0,Engineering Roles
36.0,1,3,Software Engineer Manager,8.0,135000.0,Engineering Roles
48.0,1,6,Software Engineer Manager,23.0,188288.0,Engineering Roles
42.0,1,5,Software Engineer Manager,13.0,170000.0,Engineering Roles
45.0,0,5,Software Engineer Manager,22.0,183530.0,Engineering Roles
42.0,1,5,Software Engineer Manager,13.0,170000.0,Engineering Roles
43.0,0,6,Software Engineer Manager,19.0,156486.0,Engineering Roles
52.0,0,6,Software Engineer Manager,29.0,194214.0,Engineering Roles
55.0,1,6,Software Engineer Manager,18.0,210000.0,Engineering Roles
42.0,1,5,Software Engineer Manager,13.0,170000.0,Engineering Roles
54.0,1,6,Software Engineer Manager,17.0,195000.0,Engineering Roles
37.0,1,3,Software Engineer Manager,10.0,150000.0,Engineering Roles
36.0,1,3,Software Engineer Manager,8.0,135000.0,Engineering Roles
45.0,1,6,Software Engineer Manager,16.0,185000.0,Engineering Roles
46.0,0,6,Software Engineer Manager,14.0,180000.0,Engineering Roles
