Age,Gender,Education Level,Job Title,Years of Experience,Salary,Job Role
36.0,0,6,Research Director,12.0,175000.0,Management Roles
35.0,0,6,Research Director,11.0,160000.0,Management Roles
34.0,1,6,Research Director,12.0,170000.0,Management Roles
35.0,0,6,Research Director,11.0,160000.0,Management Roles
34.0,1,6,Research Director,11.0,170000.0,Management Roles
35.0,0,6,Research Director,11.0,160000.0,Management Roles
35.0,0,6,Research Director,11.0,160000.0,Management Roles
34.0,1,6,Research Director,11.0,160000.0,Management Roles
34.0,0,6,Research Director,12.0,170000.0,Management Roles
35.0,0,6,Research Director,11.0,160000.0,Management Roles
34.0,1,6,Research Director,11.0,170000.0,Management Roles
36.0,0,6,Research Scientist,12.0,170000.0,Data & Analytics Roles
36.0,0,6,Research Scientist,12.0,170000.0,Data & Analytics Roles
33.0,1,6,Research Scientist,10.0,150000.0,Data & Analytics Roles
36.0,1,6,Research Scientist,13.0,180000.0,Data & Analytics Roles
36.0,0,6,Research Scientist,13.0,185000.0,Data & Analytics Roles
36.0,1,6,Research Scientist,13.0,185000.0,Data & Analytics Roles
36.0,0,6,Research Scientist,13.0,185000.0,Data & Analytics Roles
36.0,0,6,Research Scientist,12.0,170000.0,Data & Analytics Roles
36.0,0,6,Research Scientist,12.0,170000.0,Data & Analytics Roles
36.0,1,6,Research Scientist,13.0,180000.0,Data & Analytics Roles
36.0,0,6,Research Scientist,13.0,185000.0,Data & Analytics Roles
36.0,0,6,Research Scientist,12.0,170000.0,Data & Analytics Roles
31.0,0,6,Research Scientist,8.0,120000.0,Data & Analytics Roles
33.0,1,6,Research Scientist,10.0,150000.0,Data & Analytics Roles
25.0,1,1,Sales Associate,1.0,35000.0,Marketing & Sales Roles
25.0,0,1,Sales Associate,0.0,25000.0,Marketing & Sales Roles
22.0,0,1,Sales Associate,0.0,25000.0,Marketing & Sales Roles
24.0,0,1,Sales Associate,0.0,25000.0,Marketing & Sales Roles
24.0,0,1,Sales Associate,1.0,30000.0,Marketing & Sales Roles
24.0,0,1,Sales Associate,0.0,25000.0,Marketing & Sales Roles
31.0,1,3,Sales Associate,3.0,50000.0,Marketing & Sales Roles
24.0,0,1,Sales Associate,1.0,30000.0,Marketing & Sales Roles
32.0,1,1,Sales Associate,3.0,50000.0,Marketing & Sales Roles
24.0,0,1,Sales Associate,1.0,30000.0,Marketing & Sales Roles
31.0,1,1,Sales Associate,3.0,50000.0,Marketing & Sales Roles
36.0,0,2,Sales Associate,7.0,60000.0,Marketing & Sales Roles
24.0,0,1,Sales Associate,1.0,30000.0,Marketing & Sales Roles
27.0,0,3,Sales Associate,1.0,35000.0,Marketing & Sales Roles
31.0,1,3,Sales Director,9.0,140000.0,Marketing & Sales Roles
33.0,1,6,Sales Director,10.0,155000.0,Marketing & Sales Roles
36.0,1,3,Sales Director,6.0,75000.0,Marketing & Sales Roles
31.0,1,3,Sales Director,9.0,140000.0,Marketing & Sales Roles
31.0,1,3,Sales Director,9.0,140000.0,Marketing & Sales Roles
31.0,1,3,Sales Director,9.0,140000.0,Marketing & Sales Roles
36.0,1,3,Sales Director,6.0,75000.0,Marketing & Sales Roles
33.0,1,6,Sales Director,10.0,155000.0,Marketing & Sales Roles
33.0,1,6,Sales Director,10.0,155000.0,Marketing & Sales Roles
33.0,1,6,Sales Director,10.0,155000.0,Marketing & Sales Roles
33.0,1,6,Sales Director,10.0,155000.0,Marketing & Sales Roles
33.0,1,6,Sales Director,10.0,155000.0,Marketing & Sales Roles
33.0,1,6,Sales Director,10.0,155000.0,Marketing & Sales Roles
28.0,1,1,Sales Executive,2.0,40000.0,Marketing & Sales Roles
24.0,1,3,Sales Executive,1.0,35000.0,Marketing & Sales Roles
33.0,0,1,Sales Executive,4.0,55000.0,Marketing & Sales Roles
26.0,0,1,Sales Executive,1.0,35000.0,Marketing & Sales Roles
49.0,1,2,Sales Executive,21.0,160000.0,Marketing & Sales Roles
25.0,0,1,Sales Executive,1.0,35000.0,Marketing & Sales Roles
24.0,0,3,Sales Executive,1.0,35000.0,Marketing & Sales Roles
27.0,1,1,Sales Executive,2.0,40000.0,Marketing & Sales Roles
30.0,0,3,Sales Manager,5.0,90000.0,Management Roles
30.0,0,3,Sales Manager,5.0,70000.0,Management Roles
36.0,1,3,Sales Manager,11.0,160000.0,Management Roles
26.0,1,1,Sales Manager,2.0,40000.0,Management Roles
24.0,1,3,Sales Manager,1.0,35000.0,Management Roles
30.0,0,3,Sales Manager,5.0,70000.0,Management Roles
36.0,1,3,Sales Manager,11.0,160000.0,Management Roles
41.0,0,3,Sales Manager,8.0,80000.0,Management Roles
30.0,0,3,Sales Manager,5.0,70000.0,Management Roles
36.0,1,3,Sales Manager,11.0,160000.0,Management Roles
27.0,1,1,Sales Manager,2.0,40000.0,Management Roles
42.0,0,5,Sales Manager,13.0,130000.0,Management Roles
24.0,1,3,Sales Representative,1.0,35000.0,Marketing & Sales Roles
36.0,1,3,Sales Representative,6.0,75000.0,Marketing & Sales Roles
23.0,1,3,Sales Representative,1.0,35000.0,Marketing & Sales Roles
28.0,1,6,Sales Representative,4.0,55000.0,Marketing & Sales Roles
27.0,1,1,Sales Representative,3.0,50000.0,Marketing & Sales Roles
29.0,1,1,Sales Representative,2.0,40000.0,Marketing & Sales Roles
27.0,1,6,Sales Representative,4.0,55000.0,Marketing & Sales Roles
28.0,0,1,Sales Representative,3.0,40000.0,Marketing & Sales Roles
34.0,1,5,Senior Data Scientist,9.0,125000.0,Data & Analytics Roles
36.0,1,6,Senior Data Scientist,12.0,170000.0,Data & Analytics Roles
34.0,1,5,Senior Data Scientist,9.0,125000.0,Data & Analytics Roles
36.0,1,6,Senior Data Scientist,12.0,170000.0,Data & Analytics Roles
36.0,1,6,Senior Data Scientist,12.0,170000.0,Data & Analytics Roles
36.0,1,6,Senior Data Scientist,12.0,170000.0,Data & Analytics Roles
41.0,0,6,Senior Data Scientist,16.0,200000.0,Data & Analytics Roles
34.0,1,5,Senior Data Scientist,9.0,125000.0,Data & Analytics Roles
33.0,1,5,Senior Data Scientist,8.0,120000.0,Data & Analytics Roles
36.0,1,6,Senior Data Scientist,12.0,170000.0,Data & Analytics Roles
34.0,1,5,Senior Data Scientist,9.0,125000.0,Data & Analytics Roles
36.0,1,6,Senior Data Scientist,12.0,170000.0,Data & Analytics Roles
36.0,1,6,Senior Data Scientist,12.0,170000.0,Data & Analytics Roles
29.0,1,5,Senior HR Generalist,4.0,70000.0,HR & Operations Roles
29.0,1,5,Senior HR Generalist,4.0,70000.0,HR & Operations Roles
39.0,1,5,Senior HR Generalist,11.0,100000.0,HR & Operations Roles
42.0,0,5,Senior HR Generalist,12.0,110000.0,HR & Operations Roles
39.0,1,5,Senior HR Generalist,10.0,105000.0,HR & Operations Roles
38.0,1,5,Senior HR Generalist,8.0,95000.0,HR & Operations Roles
39.0,1,5,Senior HR Generalist,10.0,105000.0,HR & Operations Roles
39.0,1,5,Senior HR Generalist,10.0,105000.0,HR & Operations Roles
38.0,1,5,Senior HR Generalist,8.0,95000.0,HR & Operations Roles
43.0,0,6,Senior Human Resources Manager,15.0,150000.0,Management Roles
32.0,0,5,Senior Human Resources Manager,6.0,80000.0,Management Roles
44.0,0,6,Senior Human Resources Manager,12.0,120000.0,Management Roles
37.0,0,5,Senior Human Resources Manager,9.0,105000.0,Management Roles
35.0,1,6,Senior Human Resources Manager,10.0,110000.0,Management Roles
29.0,1,5,Senior Human Resources Manager,4.0,70000.0,Management Roles
43.0,0,6,Senior Human Resources Manager,15.0,150000.0,Management Roles
44.0,0,6,Senior Human Resources Manager,12.0,120000.0,Management Roles
45.0,1,6,Senior Human Resources Manager,12.0,120000.0,Management Roles
35.0,1,6,Senior Human Resources Manager,10.0,110000.0,Management Roles
50.0,1,6,Senior Product Marketing Manager,15.0,150000.0,Management Roles
48.0,0,6,Senior Product Marketing Manager,19.0,190000.0,Management Roles
31.0,1,6,Senior Product Marketing Manager,7.0,90000.0,Management Roles
48.0,0,6,Senior Product Marketing Manager,17.0,170000.0,Management Roles
36.0,0,6,Senior Product Marketing Manager,10.0,100000.0,Management Roles
35.0,0,6,Senior Product Marketing Manager,9.0,95000.0,Management Roles
50.0,0,5,Senior Product Marketing Manager,18.0,180000.0,Management Roles
35.0,1,6,Senior Product Marketing Manager,8.0,80000.0,Management Roles
26.0,1,3,Senior Product Marketing Manager,5.0,85000.0,Management Roles
26.0,1,3,Senior Product Marketing Manager,5.0,85000.0,Management Roles
36.0,0,6,Senior Product Marketing Manager,10.0,100000.0,Management Roles
49.0,0,6,Senior Product Marketing Manager,20.0,200000.0,Management Roles
33.0,0,6,Senior Product Marketing Manager,5.0,70000.0,Management Roles
49.0,0,6,Senior Product Marketing Manager,20.0,200000.0,Management Roles
46.0,1,3,Senior Project Engineer,25.0,166958.0,Management Roles
45.0,1,6,Senior Project Engineer,16.0,185000.0,Management Roles
49.0,1,6,Senior Project Engineer,17.0,195000.0,Management Roles
33.0,0,5,Senior Project Engineer,10.0,113334.0,Management Roles
31.0,1,5,Senior Project Engineer,7.0,135000.0,Management Roles
45.0,1,6,Senior Project Engineer,14.0,185000.0,Management Roles
30.0,0,5,Senior Project Engineer,4.0,92438.0,Management Roles
31.0,1,5,Senior Project Engineer,7.0,135000.0,Management Roles
33.0,0,5,Senior Project Engineer,10.0,112439.0,Management Roles
41.0,0,3,Senior Project Engineer,20.0,151315.0,Management Roles
49.0,0,6,Senior Project Engineer,19.0,210000.0,Management Roles
28.0,0,3,Senior Project Engineer,3.0,70397.0,Management Roles
31.0,1,5,Senior Project Engineer,6.0,125000.0,Management Roles
50.0,1,6,Senior Project Engineer,19.0,200000.0,Management Roles
43.0,0,6,Senior Project Engineer,14.0,190000.0,Management Roles
31.0,1,5,Senior Project Engineer,6.0,125000.0,Management Roles
23.0,0,3,Senior Project Engineer,0.0,51831.0,Management Roles
43.0,0,6,Senior Project Engineer,14.0,190000.0,Management Roles
41.0,1,6,Senior Project Engineer,13.0,185000.0,Management Roles
49.0,0,6,Senior Project Engineer,17.0,195000.0,Management Roles
43.0,1,3,Senior Project Engineer,20.0,142421.0,Management Roles
50.0,0,3,Senior Project Engineer,25.0,177862.0,Management Roles
46.0,1,6,Senior Project Engineer,14.0,180000.0,Management Roles
43.0,0,6,Senior Project Engineer,14.0,190000.0,Management Roles
50.0,1,6,Senior Project Engineer,19.0,200000.0,Management Roles
31.0,1,5,Senior Project Engineer,6.0,125000.0,Management Roles
44.0,1,5,Senior Project Engineer,11.0,170000.0,Management Roles
46.0,0,6,Senior Project Engineer,16.0,185000.0,Management Roles
36.0,1,3,Senior Project Engineer,14.0,119224.0,Management Roles
24.0,0,1,Senior Project Engineer,1.0,52731.0,Management Roles
53.0,2,1,Senior Project Engineer,31.0,166109.0,Management Roles
48.0,1,6,Senior Project Engineer,16.0,190000.0,Management Roles
43.0,1,6,Senior Project Engineer,13.0,185000.0,Management Roles
36.0,1,3,Senior Project Engineer,14.0,119224.0,Management Roles
38.0,0,3,Senior Project Engineer,13.0,131860.0,Management Roles
43.0,0,6,Senior Project Engineer,14.0,190000.0,Management Roles
45.0,0,3,Senior Project Engineer,21.0,167015.0,Management Roles
50.0,0,3,Senior Project Engineer,25.0,177177.0,Management Roles
43.0,0,6,Senior Project Engineer,14.0,190000.0,Management Roles
43.0,1,6,Senior Project Engineer,13.0,185000.0,Management Roles
49.0,1,6,Senior Project Engineer,17.0,195000.0,Management Roles
46.0,1,3,Senior Project Engineer,23.0,181699.0,Management Roles
44.0,1,5,Senior Project Engineer,11.0,170000.0,Management Roles
47.0,1,6,Senior Project Engineer,16.0,190000.0,Management Roles
45.0,1,6,Senior Project Engineer,16.0,185000.0,Management Roles
44.0,0,6,Senior Project Engineer,16.0,190000.0,Management Roles
50.0,1,6,Senior Project Engineer,19.0,200000.0,Management Roles
45.0,1,6,Senior Project Engineer,16.0,185000.0,Management Roles
48.0,1,6,Senior Project Engineer,16.0,190000.0,Management Roles
49.0,1,6,Senior Project Engineer,17.0,195000.0,Management Roles
43.0,0,6,Senior Project Engineer,14.0,190000.0,Management Roles
45.0,0,3,Senior Project Engineer,21.0,167015.0,Management Roles
43.0,0,6,Senior Project Engineer,14.0,190000.0,Management Roles
46.0,1,3,Senior Project Engineer,24.0,166828.0,Management Roles
31.0,1,5,Senior Project Engineer,6.0,125000.0,Management Roles
32.0,1,5,Senior Project Engineer,11.0,128078.0,Management Roles
30.0,0,5,Senior Project Engineer,5.0,100425.0,Management Roles
49.0,1,6,Senior Project Engineer,17.0,195000.0,Management Roles
45.0,1,6,Senior Project Engineer,16.0,185000.0,Management Roles
44.0,0,6,Senior Project Engineer,14.0,190000.0,Management Roles
49.0,1,6,Senior Project Engineer,17.0,195000.0,Management Roles
54.0,1,3,Senior Project Engineer,28.0,192292.0,Management Roles
50.0,1,6,Senior Project Engineer,16.0,195000.0,Management Roles
44.0,1,5,Senior Project Engineer,11.0,170000.0,Management Roles
38.0,0,6,Senior Research Scientist,12.0,140000.0,
39.0,0,6,Senior Research Scientist,13.0,145000.0,
39.0,0,6,Senior Research Scientist,13.0,145000.0,
47.0,1,6,Senior Research Scientist,22.0,160000.0,
36.0,1,6,Senior Research Scientist,11.0,135000.0,
36.0,1,6,Senior Research Scientist,11.0,135000.0,
35.0,1,6,Senior Research Scientist,10.0,130000.0,
38.0,0,6,Senior Research Scientist,12.0,140000.0,
36.0,1,6,Senior Research Scientist,11.0,135000.0,
36.0,1,6,Senior Research Scientist,11.0,135000.0,
38.0,0,5,Senior Software Engineer,13.0,134858.0,Engineering Roles
42.0,1,6,Senior Software Engineer,14.0,170000.0,Engineering Roles
35.0,1,5,Senior Software Engineer,8.0,155000.0,Engineering Roles
40.0,1,6,Senior Software Engineer,12.0,160000.0,Engineering Roles
36.0,0,5,Senior Software Engineer,13.0,140010.0,Engineering Roles
38.0,1,5,Senior Software Engineer,10.0,155000.0,Engineering Roles
31.0,1,5,Senior Software Engineer,7.0,140000.0,Engineering Roles
37.0,1,5,Senior Software Engineer,9.0,150000.0,Engineering Roles
28.0,1,5,Senior Software Engineer,6.0,108607.0,Engineering Roles
36.0,1,5,Senior Software Engineer,8.0,140000.0,Engineering Roles
37.0,1,5,Senior Software Engineer,9.0,150000.0,Engineering Roles
30.0,0,3,Senior Software Engineer,5.0,100151.0,Engineering Roles
33.0,0,5,Senior Software Engineer,8.0,105000.0,Engineering Roles
48.0,0,5,Senior Software Engineer,23.0,185038.0,Engineering Roles
51.0,1,5,Senior Software Engineer,28.0,186610.0,Engineering Roles
31.0,1,5,Senior Software Engineer,7.0,140000.0,Engineering Roles
32.0,0,5,Senior Software Engineer,7.0,100000.0,Engineering Roles
32.0,0,5,Senior Software Engineer,7.0,100000.0,Engineering Roles
33.0,0,5,Senior Software Engineer,8.0,105000.0,Engineering Roles
32.0,1,4,Senior Software Engineer,6.0,100000.0,Engineering Roles
42.0,1,5,Senior Software Engineer,18.0,180000.0,Engineering Roles
28.0,0,5,Senior Software Engineer,5.0,99747.0,Engineering Roles
54.0,1,3,Senior Software Engineer,30.0,186321.0,Engineering Roles
36.0,1,5,Senior Software Engineer,7.0,140000.0,Engineering Roles
41.0,1,5,Senior Software Engineer,19.0,185000.0,Engineering Roles
41.0,1,5,Senior Software Engineer,19.0,185000.0,Engineering Roles
33.0,1,5,Senior Software Engineer,8.0,139817.0,Engineering Roles
37.0,1,5,Senior Software Engineer,9.0,150000.0,Engineering Roles
39.0,0,5,Senior Software Engineer,11.0,160000.0,Engineering Roles
48.0,0,5,Senior Software Engineer,23.0,185038.0,Engineering Roles
31.0,0,3,Senior Software Engineer,7.0,107718.0,Engineering Roles
43.0,1,5,Senior Software Engineer,19.0,185000.0,Engineering Roles
42.0,1,6,Senior Software Engineer,14.0,170000.0,Engineering Roles
38.0,1,5,Senior Software Engineer,10.0,155000.0,Engineering Roles
40.0,0,6,Senior Software Engineer,12.0,160000.0,Engineering Roles
41.0,0,5,Senior Software Engineer,12.0,160000.0,Engineering Roles
42.0,1,6,Senior Software Engineer,14.0,170000.0,Engineering Roles
37.0,1,5,Senior Software Engineer,9.0,150000.0,Engineering Roles
37.0,1,5,Senior Software Engineer,9.0,150000.0,Engineering Roles
47.0,1,6,Senior Software Engineer,14.0,175000.0,Engineering Roles
39.0,0,5,Senior Software Engineer,11.0,160000.0,Engineering Roles
38.0,1,5,Senior Software Engineer,10.0,155000.0,Engineering Roles
39.0,0,5,Senior Software Engineer,11.0,160000.0,Engineering Roles
48.0,0,5,Senior Software Engineer,24.0,184480.0,Engineering Roles
45.0,1,5,Senior Software Engineer,22.0,182506.0,Engineering Roles
44.0,1,5,Senior Software Engineer,19.0,152203.0,Engineering Roles
36.0,0,5,Senior Software Engineer,13.0,139413.0,Engineering Roles
31.0,0,3,Senior Software Engineer,7.0,108267.0,Engineering Roles
36.0,0,5,Senior Software Engineer,13.0,140010.0,Engineering Roles
26.0,0,3,Social Media Manager,3.0,55000.0,Marketing & Sales Roles
26.0,0,3,Social Media Manager,3.0,55000.0,Marketing & Sales Roles
26.0,0,3,Social Media Manager,3.0,55000.0,Marketing & Sales Roles
27.0,0,3,Software Developer,3.0,61000.0,Engineering Roles
24.0,0,3,Software Developer,2.0,55000.0,Engineering Roles
27.0,0,3,Software Developer,3.0,61000.0,Engineering Roles
28.0,1,3,Software Developer,1.0,50000.0,Engineering Roles
24.0,0,3,Software Developer,2.0,55000.0,Engineering Roles
26.0,1,3,Software Developer,2.0,60000.0,Engineering Roles
26.0,1,3,Software Developer,2.0,60000.0,Engineering Roles
31.0,1,3,Software Developer,6.0,85000.0,Engineering Roles
24.0,0,3,Software Developer,2.0,55000.0,Engineering Roles
30.0,1,3,Software Developer,6.0,85000.0,Engineering Roles
24.0,0,3,Software Developer,2.0,55000.0,Engineering Roles
29.0,1,3,Software Developer,5.0,80000.0,Engineering Roles
24.0,0,3,Software Developer,2.0,55000.0,Engineering Roles
28.0,0,5,Software Developer,5.0,70000.0,Engineering Roles
27.0,0,3,Software Developer,3.0,61000.0,Engineering Roles
31.0,1,3,Software Developer,6.0,85000.0,Engineering Roles
24.0,0,3,Software Developer,2.0,55000.0,Engineering Roles
26.0,1,3,Software Developer,2.0,60000.0,Engineering Roles
26.0,1,3,Software Developer,2.0,60000.0,Engineering Roles
27.0,1,3,Software Developer,3.0,60000.0,Engineering Roles
26.0,1,3,Software Developer,2.0,60000.0,Engineering Roles
29.0,0,5,Software Developer,5.0,70000.0,Engineering Roles
30.0,1,3,Software Developer,6.0,85000.0,Engineering Roles
26.0,1,3,Software Developer,3.0,60000.0,Engineering Roles
31.0,1,3,Software Developer,6.0,85000.0,Engineering Roles
29.0,1,3,Software Engineer,4.0,71000.0,Engineering Roles
27.0,1,3,Software Engineer,3.0,80000.0,Engineering Roles
25.0,0,5,Software Engineer,2.0,60000.0,Engineering Roles
25.0,0,5,Software Engineer,2.0,60000.0,Engineering Roles
27.0,1,3,Software Engineer,3.0,80000.0,Engineering Roles
29.0,1,3,Software Engineer,4.0,65000.0,Engineering Roles
28.0,0,2,Software Engineer,5.0,160000.0,Engineering Roles
27.0,0,3,Software Engineer,3.0,70000.0,Engineering Roles
30.0,1,4,Software Engineer,6.0,170000.0,Engineering Roles
27.0,1,3,Software Engineer,3.0,85000.0,Engineering Roles
30.0,1,3,Software Engineer,5.0,75000.0,Engineering Roles
29.0,1,3,Software Engineer,4.0,71000.0,Engineering Roles
27.0,1,2,Software Engineer,4.0,140000.0,Engineering Roles
27.0,1,2,Software Engineer,4.0,140000.0,Engineering Roles
28.0,0,2,Software Engineer,5.0,150000.0,Engineering Roles
28.0,0,2,Software Engineer,5.0,160000.0,Engineering Roles
27.0,1,2,Software Engineer,4.0,160000.0,Engineering Roles
27.0,1,3,Software Engineer,3.0,80000.0,Engineering Roles
32.0,1,2,Software Engineer,8.0,190000.0,Engineering Roles
23.0,0,3,Software Engineer,1.0,50000.0,Engineering Roles
23.0,1,3,Software Engineer,1.0,60000.0,Engineering Roles
32.0,1,2,Software Engineer,10.0,190000.0,Engineering Roles
27.0,1,2,Software Engineer,4.0,140000.0,Engineering Roles
30.0,0,3,Software Engineer,5.0,90000.0,Engineering Roles
31.0,0,2,Software Engineer,6.0,155000.0,Engineering Roles
31.0,1,3,Software Engineer,4.0,65000.0,Engineering Roles
25.0,0,5,Software Engineer,2.0,60000.0,Engineering Roles
25.0,0,5,Software Engineer,2.0,60000.0,Engineering Roles
32.0,1,2,Software Engineer,8.0,180000.0,Engineering Roles
27.0,0,2,Software Engineer,4.0,140000.0,Engineering Roles
28.0,1,3,Software Engineer,3.0,70000.0,Engineering Roles
29.0,0,2,Software Engineer,4.0,140000.0,Engineering Roles
27.0,1,3,Software Engineer,3.0,80000.0,Engineering Roles
31.0,1,2,Software Engineer,9.0,180000.0,Engineering Roles
32.0,1,2,Software Engineer,8.0,190000.0,Engineering Roles
28.0,1,3,Software Engineer,4.0,75000.0,Engineering Roles
27.0,1,2,Software Engineer,4.0,140000.0,Engineering Roles
31.0,1,3,Software Engineer,4.0,65000.0,Engineering Roles
28.0,1,2,Software Engineer,3.0,125000.0,Engineering Roles
30.0,0,3,Software Engineer,5.0,90000.0,Engineering Roles
30.0,0,3,Software Engineer,5.0,90000.0,Engineering Roles
25.0,1,3,Software Engineer,1.0,60000.0,Engineering Roles
29.0,0,2,Software Engineer,4.0,140000.0,Engineering Roles
28.0,1,2,Software Engineer,3.0,125000.0,Engineering Roles
32.0,1,2,Software Engineer,8.0,190000.0,Engineering Roles
28.0,1,2,Software Engineer,3.0,125000.0,Engineering Roles
27.0,1,3,Software Engineer,3.0,80000.0,Engineering Roles
32.0,1,2,Software Engineer,8.0,190000.0,Engineering Roles
27.0,1,2,Software Engineer,4.0,160000.0,Engineering Roles
29.0,1,3,Software Engineer,4.0,65000.0,Engineering Roles
28.0,0,2,Software Engineer,3.0,125000.0,Engineering Roles
29.0,1,3,Software Engineer,4.0,70000.0,Engineering Roles
29.0,0,2,Software Engineer,4.0,140000.0,Engineering Roles
28.0,0,2,Software Engineer,5.0,160000.0,Engineering Roles
27.0,1,2,Software Engineer,4.0,160000.0,Engineering Roles
29.0,1,3,Software Engineer,4.0,70000.0,Engineering Roles
32.0,1,2,Software Engineer,8.0,190000.0,Engineering Roles
30.0,1,3,Software Engineer,4.0,65000.0,Engineering Roles
27.0,1,3,Software Engineer,3.0,80000.0,Engineering Roles
28.0,0,2,Software Engineer,5.0,160000.0,Engineering Roles
29.0,1,2,Software Engineer,4.0,140000.0,Engineering Roles
28.0,0,2,Software Engineer,5.0,150000.0,Engineering Roles
27.0,0,3,Software Engineer,3.0,70000.0,Engineering Roles
28.0,1,3,Software Engineer,4.0,70000.0,Engineering Roles
30.0,1,3,Software Engineer,4.0,65000.0,Engineering Roles
32.0,1,2,Software Engineer,8.0,190000.0,Engineering Roles
30.0,1,3,Software Engineer,4.0,65000.0,Engineering Roles
31.0,0,2,Software Engineer,6.0,155000.0,Engineering Roles
28.0,1,3,Software Engineer,3.0,60000.0,Engineering Roles
29.0,1,3,Software Engineer,4.0,71000.0,Engineering Roles
25.0,0,5,Software Engineer,2.0,60000.0,Engineering Roles
32.0,1,2,Software Engineer,8.0,180000.0,Engineering Roles
31.0,0,3,Software Engineer,5.0,74000.0,Engineering Roles
27.0,1,3,Software Engineer,3.0,85000.0,Engineering Roles
27.0,1,3,Software Engineer,3.0,80000.0,Engineering Roles
23.0,0,3,Software Engineer,1.0,50000.0,Engineering Roles
29.0,1,3,Software Engineer,4.0,71000.0,Engineering Roles
29.0,1,3,Software Engineer,4.0,70000.0,Engineering Roles
32.0,1,2,Software Engineer,8.0,180000.0,Engineering Roles
27.0,0,3,Software Engineer,3.0,70000.0,Engineering Roles
27.0,1,3,Software Engineer,3.0,80000.0,Engineering Roles
28.0,1,3,Software Engineer,4.0,75000.0,Engineering Roles
27.0,1,3,Software Engineer,2.0,65000.0,Engineering Roles
25.0,0,5,Software Engineer,2.0,60000.0,Engineering Roles
28.0,0,2,Software Engineer,5.0,160000.0,Engineering Roles
28.0,1,3,Software Engineer,4.0,75000.0,Engineering Roles
27.0,1,3,Software Engineer,3.0,80000.0,Engineering Roles
27.0,1,2,Software Engineer,4.0,140000.0,Engineering Roles
30.0,0,2,Software Engineer,8.0,180000.0,Engineering Roles
29.0,1,3,Software Engineer,4.0,70000.0,Engineering Roles
28.0,1,3,Software Engineer,4.0,75000.0,Engineering Roles
30.0,0,2,Software Engineer,8.0,180000.0,Engineering Roles
27.0,1,3,Software Engineer,2.0,65000.0,Engineering Roles
28.0,1,2,Software Engineer,3.0,125000.0,Engineering Roles
27.0,1,2,Software Engineer,4.0,160000.0,Engineering Roles
28.0,0,2,Software Engineer,5.0,160000.0,Engineering Roles
32.0,1,2,Software Engineer,8.0,190000.0,Engineering Roles
27.0,1,3,Software Engineer,3.0,75000.0,Engineering Roles
29.0,1,3,Software Engineer,3.0,75000.0,Engineering Roles
29.0,1,3,Software Engineer,4.0,70000.0,Engineering Roles
25.0,0,5,Software Engineer,2.0,60000.0,Engineering Roles
24.0,1,6,Software Engineer Manager,1.0,106686.0,Engineering Roles
36.0,1,3,Software Engineer Manager,8.0,135000.0,Engineering Roles
52.0,0,6,Software Engineer Manager,29.0,194778.0,Engineering Roles
36.0,1,3,Software Engineer Manager,8.0,135000.0,Engineering Roles
54.0,1,6,Software Engineer Manager,17.0,195000.0,Engineering Roles
54.0,1,6,Software Engineer Manager,28.0,188484.0,Engineering Roles
54.0,1,6,Software Engineer Manager,18.0,195000.0,Engineering Roles
39.0,0,5,Software Engineer Manager,12.0,160000.0,Engineering Roles
46.0,0,6,Software Engineer Manager,21.0,174821.0,Engineering Roles
41.0,0,6,Software Engineer Manager,14.0,185000.0,Engineering Roles
56.0,1,6,Software Engineer Manager,18.0,195000.0,Engineering Roles
60.0,0,6,Software Engineer Manager,34.0,188651.0,Engineering Roles
55.0,0,6,Software Engineer Manager,30.0,183138.0,Engineering Roles
23.0,1,6,Software Engineer Manager,0.0,52612.0,Engineering Roles
42.0,1,6,Software Engineer Manager,14.0,190000.0,Engineering Roles
36.0,1,3,Software Engineer Manager,8.0,135000.0,Engineering Roles
54.0,1,6,Software Engineer Manager,17.0,195000.0,Engineering Roles
41.0,1,6,Software Engineer Manager,15.0,148727.0,Engineering Roles
23.0,1,6,Software Engineer Manager,0.0,52779.0,Engineering Roles
24.0,1,6,Software Engineer Manager,1.0,106686.0,Engineering Roles
57.0,0,6,Software Engineer Manager,33.0,191790.0,Engineering Roles
42.0,1,5,Software Engineer Manager,13.0,170000.0,Engineering Roles
47.0,1,6,Software Engineer Manager,21.0,173582.0,Engineering Roles
54.0,1,6,Software Engineer Manager,17.0,195000.0,Engineering Roles
36.0,1,3,Software Engineer Manager,8.0,135000.0,Engineering Roles
42.0,1,6,Software Engineer Manager,14.0,190000.0,Engineering Roles
54.0,1,6,Software Engineer Manager,17.0,195000.0,Engineering Roles
54.0,0,6,Software Engineer Manager,32.0,191510.0,Engineering Roles
42.0,1,3,Software Engineer Manager,12.0,160000.0,Engineering Roles
23.0,1,6,Software Engineer Manager,1.0,119836.0,Engineering Roles
43.0,0,6,Software Engineer Manager,19.0,156486.0,Engineering Roles
23.0,1,6,Software Engineer Manager,0.0,52612.0,Engineering Roles
45.0,1,6,Software Engineer Manager,16.0,185000.0,Engineering Roles
32.0,1,3,Software Engineer Manager,9.0,104661.0,Engineering Roles
31.0,1,5,Software Engineer Manager,8.0,130000.0,Engineering Roles
61.0,1,6,Software Engineer Manager,20.0,200000.0,Engineering Roles
49.0,1,6,Software Engineer Manager,15.0,185000.0,Engineering Roles
49.0,1,5,Software Engineer Manager,23.0,182392.0,Engineering Roles
44.0,0,6,Software Engineer Manager,11.0,165000.0,Engineering Roles
